"","egoID","alter.initial","egoalt_relation","egoalt_relate_othr","egoalter_tie","egoalter_commfreq","alter.gender","alt.gender_othr","alter.age","alter.acad.val","alter.career.val","alter.edu","alter.edu.othr","e0102","e0103","e0203","e0104","e0204","e0304","e0105","e0205","e0305","e0405","e0106","e0206","e0306","e0406","e0506","e0107","e0207","e0307","e0407","e0507","e0607","e0108","e0208","e0308","e0408","e0508","e0608","e0708","e0109","e0209","e0309","e0409","e0509","e0609","e0709","e0809","e0110","e0210","e0310","e0410","e0510","e0610","e0710","e0810","e0910","alterID","alter.genderbi"
"802",2412,"ll","1","",10,1,"1","",52,10,10,7,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241201",0
"803",2413,"jc","1","",10,2,"2","",52,10,10,10,"Trade school","-5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241301",1
"804",2414,"rb","1","",7,1,"1","",44,10,10,6,"","4","9","7","10","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241401",0
"805",2416,"eh","1","",-1,1,"1","",41,10,10,8,"","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241601",0
"806",2417,"rr","1","",6,2,"1","",44,10,NA,9,"","2","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241701",0
"807",2419,"cs","1","",9,2,"1","",41,10,6,7,"","6","9","2","7","2","10","10","10","2","2","10","10","2","2","10","10","4","2","2","10","10","","","","","","","","","","","","","","","","","","","","","","","","","241901",0
"808",2420,"tg","1","",-5,1,"1","",44,10,10,7,"","10","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242001",0
"809",2421,"jm","1","",-4,1,"1","",47,4,8,7,"","-10","-2","0","-1","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242101",0
"810",2422,"g.f.","1","",6,1,"1","",54,10,10,5,"","10","0","0","4","4","0","10","10","0","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242201",0
"811",2424,"rr","5","",10,1,"2","",25,8,10,5,"","8","8","10","6","10","8","6","10","8","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242401",1
"812",2425,"ik","1","",10,2,"1","",35,10,10,5,"","10","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242501",0
"813",2426,"b","3","",10,1,"","",19,7,10,4,"","","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242601",NA
"814",2427,"dm","1","",10,1,"1","",32,10,10,5,"","10","0","0","7","2","0","0","0","0","0","10","10","0","2","0","10","5","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","242701",0
"815",2429,"rb","1","",-4,2,"1","",45,10,10,4,"","0","-2","-2","-2","-2","10","10","10","-3","0","10","10","-2","1","10","10","10","-2","1","10","10","-4","-3","10","7","-4","-4","-2","7","10","-3","-3","10","10","10","-2","-3","-3","10","2","-4","-5","-4","10","-5","242901",0
"816",2431,"rr","1","",10,1,"2","",59,8,8,4,"","10","9","-9","10","9","9","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243101",1
"817",2433,"ac","1","",10,1,"1","",48,10,9,6,"","8","10","9","5","0","0","6","5","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243301",0
"818",2435,"ht","7","",6,6,"2","",45,8,7,9,"","0","2","-10","9","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243501",1
"819",2438,"kc","1","",10,1,"1","",53,10,10,7,"","4","9","7","10","10","10","6","5","5","6","7","10","7","7","1","10","1","9","9","1","4","","","","","","","","","","","","","","","","","","","","","","","","","243801",0
"820",2439,"jr","1","",10,2,"1","",47,10,10,7,"","10","0","0","0","0","0","0","0","0","9","3","3","0","0","0","3","3","0","0","0","5","0","0","0","3","4","0","3","0","0","0","0","0","6","5","7","10","10","0","0","0","0","0","0","0","243901",0
"821",2451,"l.a","1","",10,1,"1","",43,10,10,4,"","","10","4","5","10","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245101",0
"822",2452,"rd","1","",9,1,"1","",55,10,10,5,"","8","8","0","7","0","4","-5","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245201",0
"823",2453,"b","5","",10,1,"2","",19,10,6,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245301",1
"824",2454,"cw","10","othr_adults",10,2,"1","",42,10,10,5,"","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245401",0
"825",2455,"th","1","",10,1,"1","",44,8,8,7,"","10","10","10","6","6","6","5","5","6","8","0","0","0","8","8","0","0","0","7","7","8","10","8","9","0","0","0","0","1","1","2","4","4","4","4","0","6","6","6","7","8","7","6","0","7","245501",0
"826",2458,"br","1","",6,2,"1","",36,8,2,5,"","0","0","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245801",0
"827",2462,"t.r","6","",10,3,"1","",30,10,10,9,"","0","7","7","10","0","6","10","0","4","10","10","0","7","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","246201",0
"828",2463,"kr","3","",3,1,"1","",72,3,10,6,"","2","8","7","4","10","4","5","0","-1","6","10","10","10","0","7","10","1","1","1","-4","10","","","","","","","","","","","","","","","","","","","","","","","","","246301",0
"829",2464,"jb","5","",10,1,"2","",18,5,6,4,"","8","9","9","10","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","8","10","0","0","0","0","0","7","6","9","0","0","0","0","0","0","0","0","0","246401",1
"830",2466,"lp","1","",10,1,"1","",41,10,10,7,"","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","246601",0
"831",2467,"cw","1","",10,1,"1","",45,10,10,8,"","8","10","4","10","8","8","10","7","7","10","10","9","9","10","10","6","0","0","0","0","0","8","5","4","8","8","10","0","10","6","6","10","10","10","0","7","10","0","0","8","8","6","0","0","0","246701",0
"832",2468,"bk","1","",8,1,"1","",40,9,10,7,"","10","0","1","9","9","0","10","7","0","10","5","0","0","0","1","0","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","246801",0
"833",2469,"kw","1","",8,3,"1","",45,7,8,5,"","2","1","0","0","0","0","0","0","0","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","246901",0
"834",2470,"jm","1","",10,1,"2","",58,6,6,3,"","-4","4","4","0","0","0","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247001",1
"835",2472,"fr ","1","",10,1,"1","",49,8,6,8,"","10","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247201",0
"836",2475,"ms","1","",10,2,"2","",48,10,10,4,"","6","10","7","4","1","1","10","5","5","0","10","5","4","-2","10","10","5","10","0","9","10","10","0","10","0","10","3","10","10","0","0","0","0","0","0","9","10","8","8","1","6","1","2","10","10","247501",1
"837",2476,"jb","1","",6,2,"2","",40,10,10,6,"","9","0","0","0","0","-1","3","0","0","0","0","0","0","4","0","5","3","0","4","5","-2","3","0","0","0","7","0","5","0","0","0","0","-2","0","-5","0","5","0","0","0","7","0","4","6","0","247601",1
"838",2477,"bm","5","",10,1,"2","",19,10,10,4,"","","4","10","5","10","10","4","10","10","10","8","10","9","10","10","4","10","2","10","7","10","4","8","1","10","5","9","10","4","7","1","10","3","8","10","10","4","10","2","10","6","10","10","10","10","247701",1
"839",2481,"mom","1","",10,1,"1","",50,10,10,7,"","6","5","5","10","10","10","7","10","8","10","10","10","10","0","10","10","8","10","0","10","10","10","9","10","0","10","6","10","9","10","10","0","10","8","5","10","10","7","10","0","10","9","10","10","10","248101",0
"840",2482,"lp","1","",10,1,"1","",37,8,10,7,"","10","2","0","0","0","5","0","0","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248201",0
"841",2483,"mb","1","",10,1,"1","",55,8,7,8,"","10","10","10","0","0","7","0","0","6","0","6","5","7","7","0","8","7","8","0","0","5","10","10","10","0","0","0","5","10","10","10","0","0","0","0","10","10","8","10","0","0","0","0","10","9","248301",0
"842",2484,"sl","1","",10,1,"1","",45,10,10,6,"","-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248401",0
"843",2485,"bm","5","",10,1,"2","",19,10,10,4,"","8","4","10","8","10","10","6","10","10","10","7","10","6","10","6","7","10","4","10","4","10","7","10","2","10","3","10","10","5","10","6","10","10","4","4","10","5","10","2","10","5","10","10","10","4","248501",1
"844",2487,"th","1","",10,2,"1","",51,10,10,7,"","","10","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248701",0
"845",2488,"my mom","1","",10,1,"1","",46,10,10,7,"","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248801",0
"846",2489,"th","1","",10,1,"1","",50,10,10,7,"","","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248901",0
"847",2490,"g","6","",10,1,"3","He",NA,0,0,9,"","9","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","249001",NA
"848",2491,"nh","8","academic",8,2,"2","",NA,10,10,7,"","0","0","8","0","10","10","8","0","0","0","0","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","249101",1
"849",2495,"mg","1","",10,1,"1","",51,10,10,7,"","10","3","3","2","0","3","1","0","2","0","4","4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","249501",0
"850",2496,"jm","1","",10,1,"1","",50,10,10,7,"","10","5","5","10","8","10","10","5","7","0","9","0","6","0","9","1","0","0","0","10","10","0","0","5","0","10","10","10","5","0","0","0","10","10","10","10","0","0","0","0","10","10","10","10","10","249601",0
"851",2500,"cb","3","",0,3,"1","",15,0,0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250001",0
"852",2501,"jm","8","academic",8,6,"2","",48,10,2,8,"","0","8","0","5","0","5","5","0","5","5","7","0","5","5","6","8","6","6","5","8","8","0","2","0","0","0","0","10","0","0","0","2","0","0","9","10","0","2","0","0","0","0","10","10","10","250101",1
"853",2503,"md","1","",10,1,"1","",50,10,10,8,"","10","10","10","10","10","8","10","10","10","10","10","10","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250301",0
"854",2504,"mm","1","",10,1,"1","",53,8,8,4,"","-6","6","7","6","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250401",0
"855",2505,"hl","1","",7,1,"1","",52,10,8,7,"","9","-2","7","7","9","10","6","8","9","6","5","6","8","6","10","5","5","10","3","3","3","5","7","9","9","7","5","8","5","5","7","0","0","0","0","10","3","7","0","0","3","3","0","10","10","250501",0
"856",2507,"dc","1","",10,2,"2","",53,4,10,4,"","4","3","4","10","8","7","5","3","4","0","0","0","2","0","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250701",1
"857",2508,"sc","1","",10,1,"1","",45,10,10,5,"","10","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250801",0
"858",2511,"mp","1","",10,1,"2","",53,10,10,7,"","0","10","0","10","0","10","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251101",1
"859",2514,"mom","1","",10,2,"1","",48,8,10,7,"","6","7","9","0","0","0","0","0","0","0","0","0","0","0","5","8","6","5","-2","8","8","10","8","9","2","0","0","8","0","0","0","7","0","0","4","7","3","3","0","0","4","7","7","8","0","251401",0
"860",2515,"sh","1","",10,1,"1","",54,8,8,7,"","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251501",0
"861",2517,"nn","4","",10,2,"2","",26,6,9,8,"","10","10","10","5","2","7","7","4","8","4","3","6","6","8","8","3","6","3","5","5","8","6","4","4","7","4","9","5","7","5","8","6","7","4","9","9","6","5","8","6","7","4","9","7","5","251701",1
"862",2518,"aw","1","",10,1,"1","",51,10,10,7,"","8","10","2","6","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251801",0
"863",2520,"bd","1","",10,1,"1","",40,6,7,5,"","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","7","10","0","0","0","0","0","7","5","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","252001",0
"864",2522,"lw","1","",10,1,"1","",56,10,10,8,"","10","10","10","10","10","10","7","9","7","10","10","10","8","10","9","10","10","10","10","10","7","10","10","10","10","10","10","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","252201",0
