"","egoID","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio"
"768",2354,4,2,4,1,4,4,5,5,1,5,2,4,3,4,5,2,4,1,4,3,4,5,2,2,3,4,2,3,7,9,1,1,0,1,4,4,1,4.75,1.75,3.75,1.75,4,3,4,0,1,7.2,1.6,7.2,6.6,4.8,4,4,34.2,20.9332271759516,1,3,0.333333333333333
"769",2355,5,4,5,3,2,3,5,5,4,5,3,2,4,5,5,4,4,3,1,4,4,4,4,4,3,1,3,4,7,9,1,1,6,1,4,4,1,4.75,4,4.5,3,1.5,3.5,4.5,0,1,8.66666666666667,2,6.66666666666667,7.83333333333333,6,3,3,31.6666666666667,15.718354451617,3,3,1
"770",2356,NA,NA,NA,NA,NA,NA,4,5,1,5,1,3,5,5,5,4,1,1,1,5,4,5,5,5,1,1,3,5,9,6,1,9,34,3,4,NA,2,NA,NA,NA,NA,NA,NA,4.5,0,3,8.5,3.5,7.5,7.5,6,2,4,279.25,479.958591963932,1,3,0.333333333333333
"771",2358,3,4,5,3,1,3,5,4,3,4,2,1,3,4,5,4,4,1,1,4,4,3,4,3,1,1,3,4,7,10,1,1,28,1,3,4,1,3.75,3.75,4,1.75,1,3.25,4.25,0,1,8.25,2.25,6.5,5,6.5,2,5,37.25,12.5797456254091,1,3,0.333333333333333
"772",2359,1,3,4,3,4,3,3,5,3,2,3,2,1,5,3,1,5,3,3,5,4,5,3,4,4,4,4,3,8,10,1,1,15,1,5,5,1,3.5,2.5,3.75,3.25,3.25,3.25,3.75,0,1,7.6,2.7,6.9,8.4,5.4,6,5,31.5,14.0968869691937,5,4,1.25
"773",2360,4,4,5,2,2,5,4,5,4,4,1,1,4,4,5,4,4,1,1,3,4,5,4,3,2,1,4,4,10,8,2,1,25,3,4,4,1,4.75,4,4,1.5,1.25,4,4,1,1,10,1.5,8,8,4,3,5,31.75,16.3375844807813,1,3,0.333333333333333
"774",2361,5,3,3,3,3,3,3,3,3,3,3,3,3,5,2,4,2,3,5,2,4,3,3,4,1,4,2,4,10,10,2,7,30,3,5,4,1,3.25,3.25,3,2.5,3.75,2.5,4,1,3,7.4,1.7,7.3,6.6,4.9,4,4,49.7,19.5394188472659,5,5,1
"775",2363,4,3,2,4,3,2,3,4,2,3,2,4,3,2,3,2,3,1,1,2,2,3,2,2,1,3,2,2,9,9,1,1,25,3,2,5,2,3.5,2.25,2.5,2,2.75,2.25,2.25,0,1,8.75,2.75,9.25,8.5,4.25,3,4,34.25,20.0727842280703,1,3,0.333333333333333
"776",2366,1,5,5,4,1,5,5,5,5,5,3,2,5,5,5,4,5,3,2,5,3,5,5,5,3,3,4,NA,8,8,1,8,30,3,3,4,1,4,4.75,5,3.25,2,4.75,NA,0,3,10,1,10,10,3,2,3,31.6666666666667,10.2143689640297,2,1,2
"777",2367,4,2,5,2,1,3,4,5,2,5,1,1,3,4,5,2,5,1,1,3,4,5,2,5,1,1,2,4,10,10,1,1,0,3,4,4,1,4.75,2,5,1.25,1,2.75,4,0,1,9.16666666666667,2.83333333333333,8.33333333333333,8.33333333333333,3.66666666666667,2,4,34.8333333333333,21.4235073381243,3,3,1
"778",2368,2,3,2,4,2,3,4,3,2,3,3,2,1,2,2,3,2,1,2,3,1,3,3,2,4,2,2,4,10,10,1,2,0,3,3,4,1,2.5,2.75,2.25,3,2,2.25,2.75,0,2,10,1.75,10,10,4.75,3,4,56.5,9.19238815542512,2,2,1
"779",2371,5,2,5,2,4,3,5,5,5,5,5,5,2,5,5,3,5,5,2,4,5,5,3,5,2,2,3,5,10,10,1,1,5,1,5,4,1,5,3.25,5,3.5,3.25,3,5,0,1,9.33333333333333,4.33333333333333,9.33333333333333,10,7,1,2,NA,NA,1,2,0.5
"780",2372,4,2,4,1,1,4,3,4,3,4,4,1,3,1,2,3,4,1,1,2,1,3,3,4,1,1,3,2,8,10,1,2,0,1,5,4,1,3.25,2.75,4,1.75,1,3,1.75,0,2,9.8,2.4,9.6,10,7,3,4,38.8,17.4126390877431,3,2,1.5
"781",2373,4,2,5,2,1,1,5,5,1,5,2,1,5,5,5,2,5,2,1,3,3,5,2,5,2,1,5,5,10,10,1,1,24,3,3,5,1,4.75,1.75,5,2,1,3.5,4.5,0,1,9.5,1.2,10,10,4.3,2,4,21.9,7.70930174097067,5,5,1
"782",2374,3,4,5,1,1,5,4,5,4,5,1,1,5,4,4,4,5,1,1,4,4,5,5,5,3,1,4,5,9,9,1,1,0,1,3,4,1,4.25,4.25,5,1.5,1,4.5,4.25,0,1,9.75,1.5,5.75,6.25,5.75,3,3,46,18.7438878926794,1,3,0.333333333333333
"783",2379,3,4,5,3,1,5,4,5,2,3,1,1,5,4,4,3,4,NA,1,4,3,5,2,3,2,1,4,5,9,9,1,2,0,1,5,4,1,4.25,2.75,3.75,NA,1,4.5,4,0,2,7,1.25,6.75,7.75,5.75,3,4,31.5,14.6401275039985,1,3,0.333333333333333
"784",2383,4,3,4,2,1,3,3,4,2,4,1,2,2,3,5,2,3,2,1,3,4,5,2,2,1,1,2,2,9,8,1,1,35,3,2,4,1,4.5,2.25,3.25,1.5,1.25,2.5,3,0,1,7.88888888888889,2.77777777777778,6.44444444444444,6.77777777777778,5.77777777777778,3,5,38,17.4427635425124,3,5,0.6
"785",2385,5,5,5,3,1,3,4,4,4,4,1,2,3,3,3,5,3,1,1,3,3,3,4,3,4,2,4,4,8,10,1,1,25,2,4,4,1,3.75,4.5,3.75,2.25,1.5,3.25,3.5,0,1,6.5,4,7.33333333333333,7.83333333333333,7.83333333333333,3,4,49.1666666666667,16.714265364253,0,6,0
"786",2386,4,4,5,3,1,3,4,5,3,5,3,3,3,4,4,3,4,3,2,4,5,5,3,5,3,1,3,5,10,10,1,1,0,2,4,5,1,4.5,3.25,4.75,3,1.75,3.25,4.5,0,1,8.85714285714286,3,9,8.57142857142857,6.14285714285714,4,4,37.5,27.5771644662754,3,4,0.75
"787",2387,4,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,10,10,1,2,0,2,4,4,1,4.75,5,5,5,1,5,5,0,2,9.5,1.75,10,10,4.75,3,4,37.75,15.945218719102,1,2,0.5
"788",2389,5,3,5,2,3,3,5,5,2,5,2,3,3,4,5,4,4,2,2,4,4,4,2,5,3,3,4,5,7,8,2,1,25,1,4,6,3,4.75,2.75,4.75,2.25,2.75,3.5,4.5,1,1,6,2.2,4.8,4,5.2,5,4,36.8,13.0111063668271,6,4,1.5
"789",2393,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,4,4,3,3,3,3,3,5,10,10,1,1,30,1,4,4,1,3,2.75,3.5,2.75,3,3,3.75,0,1,9.5,1.7,6.2,9.7,4.8,4,5,23.3,13.4746675902104,3,7,0.428571428571429
"790",2395,4,4,5,3,1,3,3,4,3,5,2,1,3,4,5,4,5,2,1,3,3,4,4,4,1,1,3,4,9,9,1,1,0,1,4,5,1,4.25,3.75,4.75,2,1,3,3.5,0,1,9.83333333333333,2.83333333333333,9,9,6.66666666666667,2,4,49.5,0.707106781186548,2,4,0.5
"791",2396,5,2,4,3,4,2,5,5,2,4,1,2,4,2,5,1,4,2,2,4,3,5,3,3,1,2,2,3,10,4,2,2,0,1,3,5,2,5,2,3.75,1.75,2.5,3,3.25,1,2,10,2,9.16666666666667,7.5,6.33333333333333,4,5,39.8333333333333,14.4418373715628,2,4,0.5
"792",2397,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,2,1,NA,2,5,6,3,3,3,3,3,3,3,3,1,1,6,2,8.25,8.5,4.77777777777778,6,3,32.5,17.0796453626615,6,3,2
"793",2399,3,4,4,3,1,4,3,4,3,5,2,1,2,3,4,3,4,2,1,3,4,4,4,4,3,1,4,4,10,10,1,1,10,1,5,4,1,3.75,3.5,4.25,2.5,1,3.25,3.5,0,1,10,2,8.9,8.8,6.5,4,4,30.7,17.3464693814044,2,8,0.25
"794",2400,3,5,5,3,1,5,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,10,10,1,1,15,3,5,5,2,4.5,5,5,3,1,5,5,0,1,9,1,10,10,4.5,2,2,47.5,0.707106781186548,1,1,1
"795",2401,4,4,5,3,2,3,5,5,4,5,4,3,5,5,5,4,5,3,3,5,5,5,4,5,3,3,5,5,8,7,2,2,0,3,3,4,1,4.75,4,5,3.25,2.75,4.5,5,1,2,9.66666666666667,2.66666666666667,8,8.5,4.5,2,4,42.5,13.0499042142079,1,5,0.2
"796",2403,3,5,5,5,1,4,5,3,4,5,1,2,5,4,4,4,5,1,1,5,5,5,5,2,1,1,5,5,10,10,1,1,40,3,1,20,2,3.75,4.5,4.25,2,1.25,4.75,4.75,0,1,6,1,10,10,4,2,3,45.5,16.2634559672906,2,0,Inf
"797",2405,1,4,2,3,5,1,3,3,2,4,3,2,1,2,3,5,2,1,3,3,2,4,5,3,2,3,2,3,10,10,1,2,40,3,3,5,1,2.75,4,2.75,2.25,3.25,1.75,2.5,0,2,10,2.5,10,10,5.25,3,5,33.25,9.74251849711699,2,2,1
"798",2406,3,2,4,1,3,2,2,4,4,4,2,3,3,2,4,4,2,1,2,4,2,3,1,1,2,2,2,3,7,9,1,1,8,1,5,4,1,3.5,2.75,2.75,1.5,2.5,2.75,2.25,0,1,7.6,2.8,8,7.6,5.6,2,5,37.6,18.3929334256393,1,4,0.25
"799",2408,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,4,2,3,3,3,3,4,3,2,1,10,10,1,2,0,3,5,4,1,3,3.25,3,3.25,3.5,2.5,2.5,0,2,7.71428571428571,3.9,10,7.14285714285714,4.1,5,4,34.5555555555556,14.3623736818737,6,4,1.5
"800",2409,4,4,5,4,1,4,5,5,4,5,3,1,3,5,4,4,4,3,1,4,5,5,4,4,3,1,4,5,10,10,1,8,45,2,4,5,1,4.5,4,4.5,3.25,1,3.75,5,0,3,8.66666666666667,1,9,8.66666666666667,4,1,2,18.6666666666667,0.577350269189626,0,3,0
"801",2411,4,5,5,5,1,5,5,5,5,5,3,1,5,3,5,5,5,3,1,5,5,5,5,5,5,1,5,5,10,10,1,2,0,3,4,3,1,4.75,5,5,4,1,5,4.5,0,2,10,1,10,10,5,1,2,48,NA,0,1,0
"802",2412,4,2,5,2,3,3,4,5,2,5,1,2,2,4,5,2,5,1,1,3,3,5,3,5,2,1,2,3,10,10,1,1,40,1,4,6,3,4.75,2.25,5,1.5,1.75,2.5,3.5,0,1,10,1.5,8.5,8,7,1,2,45,9.89949493661167,0,2,0
"803",2413,5,3,5,1,1,4,5,5,4,5,1,1,5,5,5,4,5,1,1,5,5,5,4,5,3,1,4,5,10,10,1,1,0,2,4,4,1,5,3.75,5,1.5,1,4.5,5,0,1,10,1.66666666666667,10,10,7.66666666666667,3,3,40.3333333333333,19.3476958145753,1,2,0.5
"804",2414,3,1,4,4,4,2,3,4,4,4,1,5,3,2,3,2,3,1,5,1,2,5,1,2,1,2,2,2,9,6,1,2,14,1,3,6,3,3.75,2,3.25,1.75,4,2,2.25,0,2,7.75,2.25,9,6.25,6,3,3,42.5,10.2794292967395,2,2,1
"805",2416,5,2,5,1,5,1,4,5,1,5,1,5,1,1,5,1,5,1,5,1,3,5,1,4,1,5,1,4,10,1,1,2,40,3,1,6,3,5,1.25,4.75,1,5,1,3,0,2,3.5,2.5,10,9,6.5,2,3,30.5,14.8492424049175,0,2,0
"806",2417,4,4,5,3,1,3,5,4,4,5,4,3,3,3,5,4,4,2,3,2,3,3,4,3,3,3,2,3,10,2,1,9,20,3,3,4,1,4,4,4.25,3,2.5,2.5,3.5,0,3,5.33333333333333,4,8,10,8.33333333333333,2,3,57.3333333333333,26.6333124739176,1,2,0.5
"807",2419,2,4,5,3,1,5,5,5,3,4,2,1,5,4,5,3,3,2,1,5,5,3,4,3,2,1,5,5,8,10,1,9,0,1,4,4,2,3.75,3.5,3.75,2.25,1,5,4.75,0,3,9.28571428571429,2.28571428571429,7.57142857142857,8.85714285714286,5.85714285714286,3,4,29.1428571428571,10.8999781563783,4,3,1.33333333333333
"808",2420,4,3,5,3,1,2,4,4,3,5,1,1,3,4,5,3,5,2,1,3,3,5,4,4,2,1,3,5,6,5,3,1,5,1,4,5,3,4.5,3.25,4.75,2,1,2.75,4,NA,1,-2,2.33333333333333,9.66666666666667,9.33333333333333,7.33333333333333,2,3,44.5,0.707106781186548,1,1,1
"809",2421,5,4,4,5,3,2,2,5,5,5,4,2,4,4,5,5,4,4,4,2,1,4,5,4,1,4,2,2,6,6,1,2,0,3,3,4,1,4.75,4.75,4.25,3.5,3.25,2.5,2.25,0,2,5.75,1.25,7,7.75,6,2,3,32.75,17.0367250374008,1,3,0.333333333333333
"810",2422,5,4,5,3,1,4,5,5,5,5,5,1,5,2,5,5,5,5,1,5,5,5,5,5,1,1,5,5,10,10,1,2,0,1,5,6,3,5,4.75,5,3.5,1,4.75,4.25,0,2,8.6,1.6,10,10,6,4,5,39.25,17.423642940939,1,4,0.25
"811",2424,5,4,5,3,1,1,5,5,2,5,2,2,5,5,5,5,5,2,1,3,5,5,5,5,3,2,3,5,10,10,1,1,40,3,3,7,3,5,4,5,2.5,1.5,3,5,0,1,8.2,1.4,9,9.6,5.4,3,4,33.8,18.7136313953225,2,3,0.666666666666667
"812",2425,5,4,5,3,2,3,5,5,4,5,1,1,2,5,5,3,4,1,1,3,4,5,2,4,1,1,3,5,10,10,2,2,20,3,4,4,1,5,3.25,4.5,1.5,1.25,2.75,4.75,1,2,10,2.33333333333333,10,10,4,3,3,44,8.18535277187245,1,2,0.5
"813",2426,2,1,2,2,3,2,2,3,2,3,2,2,2,2,1,2,2,1,2,3,2,2,2,3,2,3,2,2,10,10,2,2,26,3,5,7,2,2,1.75,2.5,1.75,2.5,2.25,2,1,2,10,1,10,9,5.25,3,4,265,489.3369663807,2,1,2
"814",2427,5,5,4,3,1,3,5,5,4,4,3,1,4,4,5,5,5,5,1,3,4,4,4,5,3,1,3,5,10,10,1,2,23,1,5,4,1,4.75,4.5,4.5,3.5,1,3.25,4.5,0,2,8.71428571428571,1.71428571428571,8.57142857142857,8.85714285714286,5.28571428571429,5,6,26.4285714285714,10.2446269308541,3,4,0.75
"815",2429,4,4,5,4,2,4,5,5,3,NA,NA,NA,4,4,4,4,5,2,1,2,4,4,4,5,2,1,4,5,10,10,1,2,0,3,3,4,1,4.25,3.75,NA,NA,NA,3.5,4.5,0,2,7.5,2.5,9,8.8,4.5,4,4,34.5,19.6426406914481,2,8,0.25
"816",2431,3,4,5,4,1,4,5,5,4,5,3,1,4,4,4,4,4,2,1,4,3,2,4,4,1,1,4,5,10,10,1,1,9,1,4,4,1,3.5,4,4.5,2.5,1,4,4.25,0,1,9.4,1.4,7.4,7.2,4,3,5,43.6,23.9958329715807,3,2,1.5
"817",2433,5,2,5,1,1,2,3,5,1,5,1,2,2,1,5,3,2,1,1,1,2,5,3,5,1,1,2,2,10,7,2,1,0,3,4,4,1,5,2.25,4.25,1,1.25,1.75,2,1,1,8.8,2.2,8.6,9.4,5.8,4,4,58.2,20.5231576517845,2,3,0.666666666666667
"818",2435,4,5,5,4,2,4,3,4,4,3,3,3,5,2,1,3,4,2,4,4,2,4,2,5,5,2,5,5,10,8,3,1,25,2,2,4,1,3.25,3.5,4.25,3.5,2.75,4.5,3,NA,1,8.5,2.5,9.25,9,6.75,3,5,36.75,13.0735101126923,2,1,2
"819",2438,4,3,5,2,1,3,5,5,5,5,5,5,4,5,5,4,5,5,1,3,4,5,4,5,3,1,3,4,10,10,1,2,30,3,4,5,2,4.75,4,5,3.75,2,3.25,4.5,0,2,10,1.28571428571429,9.71428571428571,9.42857142857143,5.42857142857143,4,5,45.7142857142857,25.3095126103098,1,6,0.166666666666667
"820",2439,4,5,5,3,1,3,4,4,4,5,4,2,3,5,5,5,5,2,1,3,4,4,4,4,2,1,5,5,10,10,1,1,16,1,4,5,1,4.25,4.5,4.75,2.75,1.25,3.5,4.5,0,1,9.8,2.9,9.3,9.8,7.9,3,3,47.3,11.5667146973066,4,6,0.666666666666667
"821",2451,2,2,4,2,1,1,2,4,4,4,2,1,4,3,4,2,4,2,1,2,2,2,4,5,1,1,4,4,9,9,1,2,27,3,4,6,2,3,3,4.25,1.75,1,2.75,2.75,0,2,10,2.25,10,10,4.75,4,3,40,10.6144555520604,1,3,0.333333333333333
"822",2452,2,4,5,2,1,4,4,5,3,5,2,1,4,4,5,4,4,2,1,4,4,5,4,4,3,1,4,4,10,10,2,1,15,3,4,5,1,4.25,3.75,4.5,2.25,1,4,4,1,1,8.8,3.2,10,9.4,6.2,3,5,223.6,433.720877984909,3,2,1.5
"823",2453,5,5,5,5,1,4,5,5,5,5,5,3,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,10,10,1,8,0,3,5,4,1,5,5,5,5,1.5,4.75,5,0,3,10,1,6,10,5,1,2,19,NA,1,0,Inf
"824",2454,2,3,4,4,3,5,5,5,3,5,2,3,5,5,4,4,5,2,1,5,5,5,4,2,2,2,4,5,8,9,1,9,0,3,3,4,1,4,3.5,4,2.5,2.25,4.75,5,0,3,10,2.33333333333333,9.66666666666667,10,6.33333333333333,3,4,49.6666666666667,12.4230967690561,0,3,0
"825",2455,2,3,4,2,3,2,4,3,2,4,2,2,4,4,4,3,4,2,1,4,4,3,3,2,2,1,3,5,10,8,2,1,0,2,3,4,1,3,2.75,3.5,2,1.75,3.25,4.25,1,1,8.8,1.8,8.4,7.9,6,3,3,31,17.5245859041266,7,3,2.33333333333333
"826",2458,3,4,5,4,2,1,4,2,5,4,2,2,2,3,4,5,4,1,1,1,4,2,5,2,1,1,3,3,4,-5,2,1,10,2,4,4,1,2.75,4.75,3.75,2,1.5,1.75,3.5,1,1,2.25,4,5,6,5.75,3,3,39.5,11.9023807142381,2,2,1
"827",2462,5,3,5,3,2,2,4,5,3,5,3,2,2,4,3,5,5,2,1,2,4,5,5,5,1,1,5,5,9,9,1,2,30,3,3,4,1,4.5,4,5,2.25,1.5,2.75,4.25,0,2,9.66666666666667,2.66666666666667,8.66666666666667,9,6.83333333333333,5,5,40,14.8189068422742,0,6,0
"828",2463,3,2,4,2,2,4,3,5,4,4,3,3,2,3,3,4,4,4,3,3,5,5,5,4,2,3,4,5,3,4,1,1,30,1,3,4,1,4,3.75,4,2.75,2.75,3.25,4,0,1,4.28571428571429,2.14285714285714,8,0.428571428571429,4.85714285714286,5,6,29.4285714285714,21.0938943998585,3,4,0.75
"829",2464,4,3,5,3,1,1,2,5,2,5,2,1,3,3,5,3,4,3,1,3,4,5,5,3,3,1,4,4,10,10,1,1,0,3,5,4,1,4.75,3.25,4.25,2.75,1,2.75,3.25,0,1,8.3,2,7.8,5.9,4,1,2,18.3,0.483045891539648,5,5,1
"830",2466,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,5,10,10,2,2,20,3,5,5,1,4,5,NA,5,4,5,5,1,2,10,1.3,10,10,5.2,2,4,35.1,19.8966775562599,5,5,1
"831",2467,4,3,5,3,1,3,5,5,3,4,2,1,5,4,4,3,4,2,1,4,4,4,4,4,4,1,4,4,10,10,1,1,0,3,5,4,1,4.25,3.25,4.25,2.75,1,4,4.25,0,1,10,4,10,10,8.1,2,3,51.1,11.7137146589419,2,8,0.25
"832",2468,5,3,4,3,1,3,5,5,3,4,3,1,5,4,5,3,3,3,2,5,5,5,4,5,2,2,4,4,10,10,1,2,12,3,4,4,1,5,3.25,4,2.75,1.5,4.25,4.5,0,2,8.71428571428571,2.57142857142857,9.28571428571429,9.28571428571429,6.85714285714286,5,5,40,17.5783958312469,1,6,0.166666666666667
"833",2469,1,2,5,2,1,3,4,1,4,3,1,1,1,4,4,3,5,1,1,1,4,2,4,5,2,1,3,4,8,7,1,1,0,1,4,4,1,2,3.25,4.5,1.5,1,2,4,0,1,7,3.8,8,7.4,6.6,3,4,43.4,15.1426549851735,2,2,1
"834",2470,2,3,3,3,5,2,3,5,3,5,3,3,3,3,3,5,5,3,3,5,3,3,3,5,3,4,3,4,10,2,3,1,40,1,1,9,3,3.25,3.5,4.5,3,3.75,3.25,3.25,NA,1,8.2,1.4,4.6,3.8,4.6,4,5,37.8,16.7391756069407,4,1,4
"835",2472,4,5,5,4,1,5,5,5,5,5,2,1,5,5,5,5,4,3,1,5,5,5,5,5,2,3,4,5,10,10,1,9,10,1,3,4,1,4.75,5,4.75,2.75,1.5,4.75,5,0,3,10,1.66666666666667,8,8.66666666666667,7.33333333333333,2,2,59.3333333333333,16.1967074843418,1,2,0.5
"836",2475,5,4,5,4,1,3,5,5,4,5,3,1,5,5,5,5,5,3,2,5,5,5,5,5,3,1,5,5,8,10,1,1,13,3,5,4,1,5,4.5,5,3.25,1.25,4.5,5,0,1,9.8,3.3,9.9,9.2,5.2,5,5,30.7,15.7695205310047,4,6,0.666666666666667
"837",2476,5,3,4,2,4,2,5,5,2,5,2,4,3,4,5,2,NA,2,3,2,4,5,2,5,2,3,2,5,10,10,1,1,21.5,3,1,4,1,5,2.25,NA,2,3.5,2.25,4.5,0,1,7.9,2.1,8.9,8.8,4.5,6,4,32.7,18.4454149677727,4,6,0.666666666666667
"838",2477,3,5,5,5,1,4,4,5,5,5,4,2,4,5,5,5,5,5,1,5,4,5,5,5,4,1,5,5,10,10,1,2,0,1,5,4,1,4.5,5,5,4.5,1.25,4.5,4.5,0,2,10,1.5,10,10,4.3,2,4,27.6,11.8340375377318,4,6,0.666666666666667
"839",2481,1,4,5,4,1,3,5,5,5,5,3,5,5,5,5,5,5,5,1,3,4,5,5,5,1,1,3,5,10,10,1,1,8,1,5,5,2,4,4.75,5,3.25,2,3.5,4.75,0,1,9.8,2.2,8,8,6.7,2,4,228.5,406.328889776086,4,6,0.666666666666667
"840",2482,5,2,5,1,1,1,4,5,2,5,1,1,3,3,5,2,3,1,1,3,2,5,2,4,1,1,2,2,10,10,1,1,15,1,3,4,1,5,2,4.25,1,1,2.25,2.75,0,1,8.8,3.6,9.2,8.4,6.4,4,3,41,8.0311892021045,2,3,0.666666666666667
"841",2483,3,2,5,2,1,3,4,5,3,5,2,1,3,4,5,3,4,2,1,3,4,5,3,4,2,1,4,4,8,9,1,1,15,1,4,4,1,4.5,2.75,4.5,2,1,3.25,4,0,1,9.1,1.7,7.6,7.6,6.4,3,4,37.7,23.7114599578628,3,7,0.428571428571429
"842",2484,5,4,5,3,3,4,4,5,3,5,2,1,4,4,5,4,5,2,1,3,4,5,4,5,2,1,4,5,10,10,1,2,30,3,4,4,1,5,3.75,5,2.25,1.5,3.75,4.25,0,2,9,2.5,10,10,6.5,2,3,53,11.3137084989848,0,2,0
"843",2485,1,5,5,5,1,5,5,5,5,5,5,3,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,10,10,1,2,0,1,4,4,1,4,5,5,5,1.5,5,5,0,2,10,1.6,10,10,4.3,2,5,27.5,11.8626397661828,4,6,0.666666666666667
"844",2487,4,4,5,3,1,3,4,5,4,5,3,1,3,5,5,4,4,3,1,4,4,4,5,5,3,1,4,4,10,10,1,1,0,1,4,4,1,4.5,4.25,4.75,3,1,3.5,4.25,0,1,10,1.66666666666667,8.66666666666667,8.66666666666667,7.33333333333333,2,3,41.6666666666667,16.1658075373095,1,2,0.5
"845",2488,2,4,5,1,1,3,3,5,3,5,1,1,2,1,4,3,3,1,1,2,2,5,3,5,1,1,4,5,10,10,1,1,0,1,5,4,1,4,3.25,4.5,1,1,2.75,2.75,0,1,10,1,10,10,5.5,2,2,45.5,0.707106781186548,1,1,1
"846",2489,4,5,5,5,3,5,5,5,5,4,5,3,5,5,5,5,5,5,2,5,5,5,5,5,5,2,5,5,10,10,1,1,0,1,5,5,1,4.75,5,4.75,5,2.5,5,5,0,1,10,1.75,10,10,6,2,4,39.25,16.3783393541592,2,2,1
"847",2490,5,4,5,3,1,4,5,5,4,5,3,1,5,5,5,5,5,2,1,5,5,5,4,5,2,1,3,4,10,10,1,2,30,2,5,4,1,5,4.25,5,2.5,1,4.25,4.75,0,2,10,1.25,7,6.5,6.75,3,4,59.6666666666667,18.1750745069541,1,2,0.5
"848",2491,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,1,1,0,1,5,4,1,3,3,3,3,3,3,3,0,1,9.8,1.1,10,10,5.2,3,6,22.2222222222222,8.10521094385855,3,7,0.428571428571429
"849",2495,5,3,5,2,2,3,5,5,2,5,2,2,4,5,5,3,3,3,1,3,4,5,3,5,2,1,2,5,10,10,1,2,0,3,3,4,1,5,2.75,4.5,2.25,1.5,3,4.75,0,2,6.66666666666667,2.33333333333333,8.5,7,6.33333333333333,4,4,29.8333333333333,15.6514110120036,4,2,2
"850",2496,3,3,4,4,1,4,4,4,4,4,3,1,4,4,4,4,4,3,1,1,3,4,4,4,3,1,3,4,10,10,1,1,8,1,5,5,2,3.75,3.75,4,3.25,1,3,3.75,0,1,10,1.4,10,10,7,1,4,29.6,16.2289179484579,2,8,0.25
"851",2500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,2,18,2,3,4,1,3,3,3,3,3,3,3,0,2,3.33333333333333,2.3,5,5,2.9,4,5,12.9,2.02484567313166,4,6,0.666666666666667
"852",2501,3,3,1,1,5,2,4,2,3,1,4,5,2,2,3,5,4,4,4,2,4,2,1,3,2,5,2,4,9,6,1,1,6,3,1,4,1,2.5,3,2.25,2.75,4.75,2,3.5,0,1,9.1,3.9,4,6.6,7.5,4,3,39.7,11.7667138809251,3,7,0.428571428571429
"853",2503,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,1,5,0,3,5,4,1,2.5,3,3,3,3,3,3,0,3,10,1,10,10,6.83333333333333,3,4,33,15.2839785396342,2,4,0.5
"854",2504,4,3,5,2,1,4,5,3,4,5,1,1,3,3,4,3,2,1,1,2,4,4,3,4,1,1,4,4,7,5,1,9,10,1,5,4,1,3.75,3.25,4,1.25,1,3.25,4,0,3,9.5,2.25,8.25,7.75,6.75,3,3,39.5,16.7829278335655,1,3,0.333333333333333
"855",2505,4,4,5,3,1,5,5,5,4,5,4,2,5,5,5,4,5,4,1,5,5,5,5,4,3,1,5,5,10,10,1,1,30,3,3,6,3,4.75,4.25,4.75,3.5,1.25,5,5,0,1,9.2,1.6,9,8,6,4,5,43.4,19.3689327417789,5,5,1
"856",2507,3,5,5,2,1,5,2,4,5,5,2,1,5,5,5,5,5,4,1,4,3,4,5,3,5,1,5,4,10,7,2,9,0,1,5,6,3,4,5,4.5,3.25,1,4.75,3.5,1,3,7.83333333333333,1.83333333333333,6.83333333333333,6.16666666666667,4.5,2,4,42.6666666666667,24.196418467754,3,3,1
