"","egoID","from.alter","to.alter","weight_origin","weight"
"17961",2463,"246302","246303",7,7
"17971",2464,"246402","246403",9,9
"17981",2466,"246602","246603",10,10
"17991",2467,"246702","246703",4,4
"18001",2468,"246802","246803",1,1
"18021",2470,"247002","247003",4,4
"18031",2472,"247202","247203",4,4
"18041",2475,"247502","247503",7,7
"18061",2477,"247702","247703",10,10
"18071",2481,"248102","248103",5,5
"18091",2483,"248302","248303",10,10
"18111",2485,"248502","248503",10,10
"18121",2487,"248702","248703",8,8
"18141",2489,"248902","248903",10,10
"18151",2490,"249002","249003",10,10
"18161",2491,"249102","249103",8,8
"18171",2495,"249502","249503",3,3
"18181",2496,"249602","249603",5,5
"18211",2503,"250302","250303",10,10
"18221",2504,"250402","250403",7,7
"18231",2505,"250502","250503",7,7
"18241",2507,"250702","250703",4,4
"18251",2508,"250802","250803",10,10
"18271",2514,"251402","251403",9,9
"18291",2517,"251702","251703",10,10
"18301",2518,"251802","251803",2,2
"18321",2522,"252202","252203",10,10
"18341",2526,"252602","252603",10,10
"18351",2528,"252802","252803",10,10
"18361",2529,"252902","252903",10,10
"18381",2531,"253102","253103",10,10
"18391",2532,"253202","253203",10,10
"18411",2535,"253502","253503",4,4
"18421",2536,"253602","253603",10,10
"18431",2537,"253702","253703",2,2
"18441",2540,"254002","254003",6,6
"18461",2543,"254302","254303",2,2
"18471",2545,"254502","254503",8,8
"18481",2546,"254602","254603",2,2
"18491",2548,"254802","254803",7,7
"18511",2552,"255202","255203",10,10
"18531",2554,"255402","255403",10,10
"18541",2556,"255602","255603",10,10
"18561",2559,"255902","255903",10,10
"18571",2560,"256002","256003",9,9
"18591",2568,"256802","256803",10,10
"18621",2575,"257502","257503",1,1
"18641",2577,"257702","257703",10,10
"18661",2579,"257902","257903",9,9
"18681",2585,"258502","258503",10,10
"18691",2586,"258602","258603",2,2
"18701",2590,"259002","259003",8,8
"18711",2591,"259102","259103",10,10
"18741",2598,"259802","259803",10,10
"18751",2600,"260002","260003",9,9
"18761",2601,"260102","260103",4,4
"18771",2603,"260302","260303",7,7
"18781",2605,"260502","260503",10,10
"18791",2606,"260602","260603",7,7
"18801",2607,"260702","260703",10,10
"18811",2608,"260802","260803",10,10
"18821",2610,"261002","261003",8,8
"18851",2617,"261702","261703",8,8
"18861",2618,"261802","261803",10,10
"18881",2628,"262802","262803",10,10
"18891",2629,"262902","262903",7,7
"18901",2630,"263002","263003",8,8
"18931",2636,"263602","263603",7,7
"18961",2639,"263902","263903",6,6
"18981",2642,"264202","264203",6,6
"18991",2643,"264302","264303",10,10
"19001",2644,"264402","264403",10,10
"19011",2649,"264902","264903",6,6
"19021",2652,"265202","265203",10,10
"19051",2656,"265602","265603",10,10
"19061",2657,"265702","265703",9,9
"19071",2662,"266202","266203",3,3
"19081",2663,"266302","266303",10,10
"19091",2664,"266402","266403",10,10
"19101",2666,"266602","266603",10,10
"19111",2668,"266802","266803",10,10
"19141",2672,"267202","267203",8,8
"19151",2675,"267502","267503",10,10
"19171",2677,"267702","267703",10,10
"19191",2681,"268102","268103",10,10
"19211",2683,"268302","268303",8,8
"19241",2690,"269002","269003",8,8
"19261",2692,"269202","269203",4,4
"19301",2699,"269902","269903",6,6
"19311",2701,"270102","270103",10,10
"19321",2702,"270202","270203",4,4
"19331",2703,"270302","270303",6,6
"19341",2705,"270502","270503",9,9
"19351",2709,"270902","270903",10,10
"9692",1001,"100102","100104",1,1
"9732",1007,"100702","100704",3,3
"9752",1009,"100902","100904",7,7
"9762",1012,"101202","101204",6,6
"9802",1019,"101902","101904",4,4
"9832",1025,"102502","102504",5,5
"9862",1029,"102902","102904",10,10
"9882",1031,"103102","103104",10,10
"9902",1034,"103402","103404",9,9
"9912",1038,"103802","103804",7,7
"9922",1039,"103902","103904",6,6
"9942",1041,"104102","104104",8,8
"9952",1043,"104302","104304",10,10
"9972",1046,"104602","104604",10,10
"9982",1049,"104902","104904",9,9
"10022",1055,"105502","105504",7,7
"10052",1060,"106002","106004",10,10
"10072",1062,"106202","106204",10,10
"10082",1063,"106302","106304",10,10
"10092",1064,"106402","106404",10,10
"10102",1065,"106502","106504",9,9
"10132",1069,"106902","106904",10,10
"10142",1071,"107102","107104",10,10
"10152",1073,"107302","107304",9,9
"10222",1084,"108402","108404",10,10
"10242",1087,"108702","108704",6,6
"10292",1094,"109402","109404",10,10
"10332",1100,"110002","110004",7,7
"10362",1103,"110302","110304",10,10
"10412",1121,"112102","112104",10,10
"10422",1122,"112202","112204",6,6
"10462",1132,"113202","113204",7,7
"10512",1143,"114302","114304",6,6
"10522",1145,"114502","114504",5,5
"10542",1149,"114902","114904",10,10
"10562",1151,"115102","115104",10,10
"10572",1152,"115202","115204",4,4
"10582",1156,"115602","115604",8,8
"10592",1158,"115802","115804",4,4
"10602",1159,"115902","115904",2,2
"10612",1161,"116102","116104",7,7
"10662",1172,"117202","117204",10,10
"10672",1175,"117502","117504",10,10
"10692",1186,"118602","118604",8,8
"10702",1187,"118702","118704",7,7
"10712",1189,"118902","118904",10,10
"10722",1190,"119002","119004",6,6
"10732",1191,"119102","119104",10,10
"10742",1192,"119202","119204",10,10
"10772",1196,"119602","119604",7,7
"10782",1197,"119702","119704",10,10
"10802",1199,"119902","119904",10,10
"10832",1202,"120202","120204",10,10
"10862",1205,"120502","120504",8,8
"10872",1206,"120602","120604",5,5
"10882",1208,"120802","120804",10,10
"10892",1209,"120902","120904",1,1
"10902",1210,"121002","121004",10,10
"10912",1211,"121102","121104",1,1
"10922",1213,"121302","121304",10,10
"10932",1214,"121402","121404",2,2
"10952",1216,"121602","121604",2,2
"10972",1218,"121802","121804",9,9
"10982",1220,"122002","122004",1,1
"10992",1221,"122102","122104",1,1
"11002",1222,"122202","122204",2,2
"11022",1225,"122502","122504",2,2
"11032",1226,"122602","122604",5,5
"11042",1227,"122702","122704",9,9
"11052",1228,"122802","122804",3,3
"11062",1229,"122902","122904",1,1
"11072",1230,"123002","123004",10,10
"11082",1231,"123102","123104",9,9
"11102",1233,"123302","123304",10,10
"11112",1235,"123502","123504",7,7
"11122",1238,"123802","123804",5,5
"11132",1239,"123902","123904",6,6
"11142",1242,"124202","124204",5,5
"11162",1249,"124902","124904",10,10
"11182",1252,"125202","125204",8,8
"11192",1254,"125402","125404",10,10
"11202",1258,"125802","125804",3,3
"11222",1261,"126102","126104",8,8
"11242",1264,"126402","126404",9,9
"11262",1267,"126702","126704",2,2
"11282",1273,"127302","127304",9,9
"11292",1274,"127402","127404",5,5
"11302",1275,"127502","127504",10,10
"11322",1278,"127802","127804",8,8
"11332",1279,"127902","127904",10,10
"11342",1280,"128002","128004",10,10
"11362",1282,"128202","128204",6,6
"11372",1283,"128302","128304",6,6
"11392",1286,"128602","128604",4,4
"11402",1287,"128702","128704",10,10
"11442",1293,"129302","129304",7,7
"11452",1294,"129402","129404",10,10
"11462",1296,"129602","129604",10,10
"11472",1297,"129702","129704",10,10
"11492",1299,"129902","129904",7,7
"11502",1300,"130002","130004",9,9
"11522",1311,"131102","131104",9,9
"11532",1313,"131302","131304",8,8
"11542",1314,"131402","131404",9,9
"11572",1322,"132202","132204",10,10
"11582",1323,"132302","132304",10,10
"11612",1326,"132602","132604",10,10
"11632",1328,"132802","132804",10,10
"11672",1337,"133702","133704",9,9
"11682",1338,"133802","133804",9,9
"11692",1340,"134002","134004",9,9
"11722",1347,"134702","134704",4,4
"11742",1351,"135102","135104",10,10
"11752",1353,"135302","135304",10,10
"11792",1358,"135802","135804",9,9
"11802",1359,"135902","135904",1,1
"11822",1363,"136302","136304",8,8
"11832",1364,"136402","136404",6,6
"11842",1366,"136602","136604",3,3
"11852",1367,"136702","136704",3,3
"11892",1375,"137502","137504",8,8
"11922",1382,"138202","138204",10,10
"11942",1385,"138502","138504",9,9
"11952",1386,"138602","138604",4,4
"11982",1390,"139002","139004",6,6
"12022",1394,"139402","139404",4,4
"12032",1395,"139502","139504",10,10
"12042",1399,"139902","139904",5,5
"12062",1414,"141402","141404",2,2
"12082",1417,"141702","141704",7,7
"12092",1419,"141902","141904",6,6
"12102",1420,"142002","142004",9,9
"12142",1425,"142502","142504",3,3
"12152",1426,"142602","142604",6,6
"12182",1431,"143102","143104",10,10
"12192",1432,"143202","143204",5,5
"12262",1441,"144102","144104",2,2
"12282",1450,"145002","145004",4,4
"12292",1451,"145102","145104",10,10
"12332",1457,"145702","145704",3,3
"12342",1458,"145802","145804",3,3
"12372",1462,"146202","146204",10,10
"12412",1467,"146702","146704",8,8
"12422",1468,"146802","146804",10,10
"12432",1470,"147002","147004",5,5
"12442",1471,"147102","147104",10,10
"12452",1472,"147202","147204",10,10
"12462",1476,"147602","147604",10,10
"12472",1477,"147702","147704",8,8
"12492",1480,"148002","148004",10,10
"12542",1487,"148702","148704",10,10
"12562",1489,"148902","148904",10,10
"12592",1495,"149502","149504",9,9
"12602",1496,"149602","149604",8,8
"12612",1498,"149802","149804",9,9
"12662",1505,"150502","150504",10,10
"12672",1506,"150602","150604",10,10
"12682",1508,"150802","150804",6,6
"12692",1509,"150902","150904",10,10
"12742",1528,"152802","152804",10,10
"12752",1529,"152902","152904",7,7
"12782",1535,"153502","153504",7,7
"12812",1539,"153902","153904",4,4
"12822",1540,"154002","154004",10,10
"12842",1543,"154302","154304",4,4
"12852",1544,"154402","154404",10,10
"12862",1546,"154602","154604",5,5
"12872",1547,"154702","154704",6,6
"12882",1551,"155102","155104",2,2
"12912",1555,"155502","155504",10,10
"12922",1556,"155602","155604",10,10
"12972",1570,"157002","157004",6,6
"12982",1571,"157102","157104",7,7
"12992",1573,"157302","157304",10,10
"13012",1578,"157802","157804",10,10
"13032",1582,"158202","158204",4,4
"13042",1583,"158302","158304",8,8
"13052",1584,"158402","158404",10,10
"13072",1603,"160302","160304",10,10
"13082",1604,"160402","160404",6,6
"13092",1605,"160502","160504",8,8
"13102",1607,"160702","160704",10,10
"13152",1617,"161702","161704",10,10
"13162",1618,"161802","161804",9,9
"13182",1620,"162002","162004",10,10
"13202",1623,"162302","162304",10,10
"13222",1627,"162702","162704",9,9
"13242",1632,"163202","163204",10,10
"13262",1635,"163502","163504",8,8
"13282",1641,"164102","164104",10,10
"13292",1642,"164202","164204",10,10
"13312",1647,"164702","164704",5,5
"13322",1648,"164802","164804",8,8
"13342",1650,"165002","165004",10,10
"13372",1656,"165602","165604",6,6
"13392",1659,"165902","165904",10,10
"13412",1661,"166102","166104",6,6
"13432",1664,"166402","166404",10,10
"13442",1665,"166502","166504",10,10
"13452",1667,"166702","166704",5,5
"13462",1668,"166802","166804",8,8
"13482",1671,"167102","167104",5,5
"13542",1680,"168002","168004",10,10
"13562",1686,"168602","168604",9,9
"13592",1690,"169002","169004",5,5
"13602",1692,"169202","169204",6,6
"13612",1694,"169402","169404",10,10
"13642",1699,"169902","169904",2,2
"13652",1700,"170002","170004",10,10
"13662",1701,"170102","170104",4,4
"13682",1703,"170302","170304",8,8
"13702",1705,"170502","170504",6,6
"13712",1708,"170802","170804",7,7
"13722",1709,"170902","170904",10,10
"13742",1713,"171302","171304",10,10
"13752",1714,"171402","171404",10,10
"13762",1715,"171502","171504",9,9
"13792",1721,"172102","172104",10,10
"13802",1723,"172302","172304",10,10
"13832",1727,"172702","172704",10,10
"13862",1731,"173102","173104",7,7
"13872",1734,"173402","173404",10,10
"13882",1740,"174002","174004",6,6
"13902",1742,"174202","174204",1,1
"13912",1743,"174302","174304",10,10
"13952",1748,"174802","174804",10,10
"13962",1749,"174902","174904",9,9
"13972",1750,"175002","175004",2,2
"13982",1751,"175102","175104",10,10
"14012",1755,"175502","175504",5,5
"14022",1757,"175702","175704",9,9
"14032",1758,"175802","175804",7,7
"14042",1759,"175902","175904",8,8
"14052",1760,"176002","176004",10,10
"14062",1762,"176202","176204",10,10
"14082",1764,"176402","176404",4,4
"14092",1766,"176602","176604",8,8
"14122",1772,"177202","177204",8,8
"14132",1774,"177402","177404",2,2
"14142",1775,"177502","177504",4,4
"14152",1776,"177602","177604",10,10
"14162",1778,"177802","177804",10,10
"14182",1783,"178302","178304",5,5
"14222",1812,"181202","181204",8,8
"14262",1817,"181702","181704",8,8
"14282",1819,"181902","181904",10,10
"14292",1821,"182102","182104",10,10
"14302",1822,"182202","182204",10,10
"14382",1834,"183402","183404",1,1
"14432",1842,"184202","184204",3,3
"14442",1843,"184302","184304",7,7
"14462",1846,"184602","184604",10,10
"14472",1847,"184702","184704",5,5
"14502",1851,"185102","185104",10,10
"14522",1855,"185502","185504",10,10
"14532",1859,"185902","185904",10,10
"14552",1862,"186202","186204",9,9
"14582",1868,"186802","186804",10,10
"14592",1869,"186902","186904",10,10
"14612",1874,"187402","187404",6,6
"14632",1877,"187702","187704",5,5
"14652",1880,"188002","188004",10,10
"14662",1884,"188402","188404",2,2
"14672",1885,"188502","188504",10,10
"14732",1897,"189702","189704",2,2
"14742",1898,"189802","189804",5,5
"14762",1908,"190802","190804",10,10
"14772",1910,"191002","191004",7,7
"14782",1912,"191202","191204",7,7
"14792",1916,"191602","191604",10,10
"14802",1918,"191802","191804",1,1
"14812",1919,"191902","191904",10,10
"14822",1920,"192002","192004",10,10
"14842",1924,"192402","192404",8,8
"14882",1937,"193702","193704",4,4
"14912",1941,"194102","194104",7,7
"14932",1943,"194302","194304",3,3
"14942",1952,"195202","195204",6,6
"14952",1954,"195402","195404",10,10
"14962",1956,"195602","195604",10,10
"14982",1961,"196102","196104",6,6
"14992",1963,"196302","196304",9,9
"15002",1965,"196502","196504",9,9
"15012",1967,"196702","196704",10,10
"15042",1971,"197102","197104",4,4
"15052",1975,"197502","197504",10,10
"15062",1976,"197602","197604",10,10
"15082",1979,"197902","197904",10,10
"15092",1980,"198002","198004",8,8
"15122",1985,"198502","198504",10,10
"15132",1986,"198602","198604",10,10
"15152",1989,"198902","198904",10,10
"15172",1991,"199102","199104",10,10
"15192",1996,"199602","199604",10,10
"15222",2000,"200002","200004",10,10
"15232",2001,"200102","200104",6,6
"15262",2005,"200502","200504",10,10
"15272",2008,"200802","200804",10,10
"15302",2011,"201102","201104",10,10
"15312",2013,"201302","201304",1,1
"15342",2016,"201602","201604",6,6
"15352",2017,"201702","201704",4,4
"15362",2019,"201902","201904",10,10
"15392",2023,"202302","202304",10,10
"15402",2024,"202402","202404",10,10
"15412",2026,"202602","202604",4,4
"15422",2028,"202802","202804",7,7
"15462",2034,"203402","203404",5,5
"15472",2035,"203502","203504",4,4
"15482",2036,"203602","203604",10,10
"15512",2039,"203902","203904",2,2
"15522",2041,"204102","204104",6,6
"15532",2043,"204302","204304",7,7
"15552",2045,"204502","204504",4,4
"15562",2047,"204702","204704",1,1
"15592",2051,"205102","205104",6,6
"15672",2080,"208002","208004",5,5
"15692",2082,"208202","208204",10,10
"15702",2084,"208402","208404",10,10
"15712",2085,"208502","208504",7,7
"15722",2086,"208602","208604",3,3
"15732",2087,"208702","208704",4,4
"15742",2088,"208802","208804",5,5
"15752",2089,"208902","208904",10,10
"15762",2090,"209002","209004",5,5
"15772",2092,"209202","209204",7,7
"15792",2094,"209402","209404",5,5
"15822",2097,"209702","209704",10,10
"15832",2098,"209802","209804",8,8
"15842",2099,"209902","209904",10,10
"15862",2101,"210102","210104",10,10
"15872",2102,"210202","210204",5,5
"15912",2108,"210802","210804",7,7
"15942",2112,"211202","211204",7,7
"15962",2117,"211702","211704",5,5
"15982",2120,"212002","212004",7,7
"15992",2121,"212102","212104",1,1
"16002",2122,"212202","212204",10,10
"16012",2123,"212302","212304",10,10
"16032",2125,"212502","212504",10,10
"16042",2126,"212602","212604",10,10
"16052",2128,"212802","212804",10,10
"16082",2133,"213302","213304",8,8
"16092",2134,"213402","213404",10,10
"16102",2135,"213502","213504",4,4
"16122",2140,"214002","214004",1,1
"16132",2141,"214102","214104",10,10
"16142",2143,"214302","214304",10,10
"16152",2144,"214402","214404",2,2
"16162",2145,"214502","214504",10,10
"16182",2147,"214702","214704",10,10
"16212",2151,"215102","215104",7,7
"16222",2152,"215202","215204",7,7
"16232",2153,"215302","215304",6,6
"16242",2155,"215502","215504",10,10
"16262",2158,"215802","215804",10,10
"16272",2159,"215902","215904",9,9
"16282",2160,"216002","216004",7,7
"16292",2161,"216102","216104",7,7
"16302",2162,"216202","216204",3,3
"16332",2167,"216702","216704",10,10
"16342",2168,"216802","216804",10,10
"16362",2170,"217002","217004",10,10
"16382",2173,"217302","217304",10,10
"16392",2174,"217402","217404",10,10
"16412",2176,"217602","217604",10,10
"16432",2179,"217902","217904",9,9
"16442",2180,"218002","218004",10,10
"16462",2185,"218502","218504",10,10
"16472",2186,"218602","218604",10,10
"16482",2189,"218902","218904",4,4
"16502",2191,"219102","219104",10,10
"16542",2196,"219602","219604",10,10
"16552",2199,"219902","219904",10,10
"16562",2201,"220102","220104",9,9
"16572",2202,"220202","220204",9,9
"16582",2205,"220502","220504",8,8
"16602",2208,"220802","220804",3,3
"16672",2222,"222202","222204",3,3
"16682",2224,"222402","222404",10,10
"16702",2229,"222902","222904",10,10
"16712",2230,"223002","223004",9,9
"16732",2233,"223302","223304",8,8
"16742",2234,"223402","223404",7,7
"16752",2236,"223602","223604",2,2
"16772",2239,"223902","223904",10,10
"16782",2240,"224002","224004",5,5
"16792",2241,"224102","224104",10,10
"16802",2242,"224202","224204",10,10
"16812",2244,"224402","224404",10,10
"16822",2245,"224502","224504",5,5
